"pharm_class","pharm_subclass","gpi_group","gpi_class","gpi_subclass","ingredient_rxcui_name"
"Antidiabetic","Insulin","27","10","40","insulin human, rDNA origin"
"Antidiabetic","Insulin","27","10","40","insulin isophane"
"Antidiabetic","Insulin","27","10","40","insulin lispro"
"Antidiabetic","Insulin","27","10","40","insulin lispro protamine, human"
"Antidiabetic","Insulin","27","10","10","insulin, regular, beef-pork"
"Antidiabetic","Insulin","27","10","40","insulin, regular, human"
"Antidiabetic","Insulin","27","10","40","lente insulin, human"
"Antidiabetic","Insulin","27","10","40","No ingredient mapped"
"Antidiabetic","Insulin",,,,"No ingredient mapped"
"Antidiabetic","Insulin","27","10","40","ultralente insulin, human"
"Antidiabetic","Insulin Sensitizing Agents","27","60","70","pioglitazone"
"Antidiabetic","Insulin Sensitizing Agents","27","60","70","rosiglitazone"
"Antidiabetic","Meglitinide Analogues","27","28","00","nateglinide"
"Antidiabetic","Meglitinide Analogues","27","28","00","repaglinide"
"Antidiabetic","Sodium-Glucose Co-Transporter 2 (SGLT2) Inhibitors","27","70","00","canagliflozin"
"Antidiabetic","Sodium-Glucose Co-Transporter 2 (SGLT2) Inhibitors","27","70","00","dapagliflozin"
"Antidiabetic","Sodium-Glucose Co-Transporter 2 (SGLT2) Inhibitors","27","70","00","empagliflozin"
"Antidiabetic","Sulfonylureas","27","20","00","glimepiride"
"Antidiabetic","Sulfonylureas","27","20","00","glipizide"
"Antidiabetic","Sulfonylureas","27","20","00","glyburide"
"Antidiabetic","Sulfonylureas","27","20","00","No ingredient mapped"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Bacillus subtilis"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Bifidobacterium animalis"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Bifidobacterium Infantis"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Bifidobacterium longum"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","bismuth subgallate"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","bismuth subsalicylate"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","inulin"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","lactobacillic acid"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Lactobacillus acidophilus"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Lactobacillus bifidus"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Lactobacillus bulgaricus"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Lactobacillus casei"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Lactobacillus casei rhamnosus"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Lactobacillus paracasei"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Lactobacillus plantarum"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Lactobacillus reuteri"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Musa x paradisiaca flower extract"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","No ingredient mapped"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","pectin"
"Antidiarrheals","Antidiarrheal/Probiotic Agents - Misc.","47","30","00","Saccharomyces boulardii"
"Antidiarrheals","Antidiarrheal/Probiotic Combinations","47","99","00","Bacillus coagulans"
"Antidiarrheals","Antidiarrheal/Probiotic Combinations","47","99","00","inulin"
"Antidiarrheals","Antidiarrheal/Probiotic Combinations","47","99","00","kaolin"
"Antidiarrheals","Antidiarrheal/Probiotic Combinations","47","99","00","Lactobacillus acidophilus"
"Antidiarrheals","Antidiarrheal/Probiotic Combinations","47","99","00","Lactobacillus casei rhamnosus"
"Antidiarrheals","Antidiarrheal/Probiotic Combinations","47","99","10","loperamide"
"Antidiarrheals","Antidiarrheal/Probiotic Combinations","47","99","00","pectin"
"Antidiarrheals","Antidiarrheal/Probiotic Combinations","47","99","10","simethicone"
"Antidiarrheals","Antiperistaltic Agents","47","10","00","atropine"
"Antidiarrheals","Antiperistaltic Agents","47","10","00","diphenoxylate"
"Antidiarrheals","Antiperistaltic Agents","47","10","00","loperamide"
"Antidiarrheals","Antiperistaltic Agents","47","10","00","No ingredient mapped"
"Antidiarrheals","Antiperistaltic Agents","47","10","00","opium"
"Antidiarrheals","Antiperistaltic Agents","47","10","00","paregoric"
"Antidiarrheals","Gastrointestinal Adsorbents","47","20","00","attapulgite"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","acetylcysteine"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","activated charcoal"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","charcoal"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","deferoxamine"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","digoxin antibodies Fab fragments"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","edetate calcium"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","fomepizole"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","hydroxocobalamin"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","idarucizumab"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","ipecac"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","methylene blue"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","No ingredient mapped"
"Antidotes","Antidotes and Specific Antagonists",,,,"No ingredient mapped"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","physostigmine"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","potassium iodide"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","pralidoxime"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","sodium nitrite"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","sodium thiosulfate"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","sorbitol"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","sugammadex"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","uridine"
"Antidotes","Antidotes and Specific Antagonists","93","00","00","uridine triacetate"
"Antidotes","Antidotes - Chelating Agents","93","10","00","deferasirox"
"Antidotes","Antidotes - Chelating Agents","93","10","00","deferiprone"
"Antidotes","Antidotes - Chelating Agents","93","10","00","succimer"
"Antidotes","Benzodiazepine Antagonists","93","20","00","flumazenil"
"Antidotes","Narcotic Antagonists","65","40","00","naloxone"
"Antidotes","Opioid Antagonists","93","40","00","nalmefene"
"Antidotes","Opioid Antagonists","93","40","00","naloxone"
"Antidotes","Opioid Antagonists","93","40","00","naltrexone"
"Antidotes","Opioid Antagonists","93","40","00","No ingredient mapped"
"Antidotes","Topical Antidotes","93","80","00","calcium gluconate"
"Antiemetics","5-HT3 Receptor Antagonists","50","25","00","dolasetron"
"Antiemetics","5-HT3 Receptor Antagonists","50","25","00","granisetron"
"Antiemetics","5-HT3 Receptor Antagonists","50","25","00","No ingredient mapped"
"Antiemetics","5-HT3 Receptor Antagonists",,,,"No ingredient mapped"
"Antiemetics","5-HT3 Receptor Antagonists","50","25","00","ondansetron"
"Antiemetics","5-HT3 Receptor Antagonists","50","25","00","palonosetron"
"Antiemetics","Antiemetics - Anticholinergic","50","20","00","dimenhydrinate"
"Antiemetics","Antiemetics - Anticholinergic","50","20","00","meclizine"
"Antiemetics","Antiemetics - Anticholinergic","50","20","00","No ingredient mapped"
"Antiemetics","Antiemetics - Anticholinergic","50","20","00","scopolamine"
"Antiemetics","Antiemetics - Anticholinergic","50","20","00","trimethobenzamide"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","benzocaine"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","doxylamine"
"Antiemetics","Antiemetics - Miscellaneous","50","30","00","dronabinol"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","fructose"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","glucose"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","netupitant"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","palonosetron"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","phosphoric acid"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","pyridoxine"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","sodium citrate"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","trimethobenzamide"
"Antiemetics","Antiemetics - Miscellaneous","50","30","99","vitamin B6"
"Antiemetics","Substance P/Neurokinin 1 (NK1) Receptor Antagonists","50","28","00","aprepitant"
"Antiemetics","Substance P/Neurokinin 1 (NK1) Receptor Antagonists","50","28","00","fosaprepitant"
"Antiemetics","Substance P/Neurokinin 1 (NK1) Receptor Antagonists","50","28","00","rolapitant"
"Antifungals","Antifungal - Glucan Synthesis Inhibitors","11","50","00","anidulafungin"
"Antifungals","Antifungal - Glucan Synthesis Inhibitors","11","50","00","caspofungin"
"Antifungals","Antifungal - Glucan Synthesis Inhibitors","11","50","00","micafungin"
"Antifungals","Antifungals","11","00","00","amphotericin B"
"Antifungals","Antifungals","11","00","00","flucytosine"
"Antifungals","Antifungals","11","00","00","griseofulvin"
"Antifungals","Antifungals","11","00","00","No ingredient mapped"
"Antifungals","Antifungals",,,,"No ingredient mapped"
"Antifungals","Antifungals","11","00","00","nystatin"
"Antifungals","Antifungals","11","00","00","terbinafine"
"Antifungals","Imidazole-Related Antifungals","11","40","70","fluconazole"
"Antifungals","Imidazole-Related Antifungals","11","40","70","isavuconazonium"
"Antifungals","Imidazole-Related Antifungals","11","40","70","itraconazole"
"Antifungals","Imidazole-Related Antifungals","11","40","40","ketoconazole"
"Antifungals","Imidazole-Related Antifungals","11","40","70","No ingredient mapped"
"Antifungals","Imidazole-Related Antifungals",,,,"No ingredient mapped"
"Antifungals","Imidazole-Related Antifungals","11","40","70","posaconazole"
"Antifungals","Imidazole-Related Antifungals","11","40","70","voriconazole"
"Antifungals",,,,,"No ingredient mapped"
"Antihistamines","Antihistamines - Alkylamines","41","10","00","brompheniramine"
"Antihistamines","Antihistamines - Alkylamines","41","10","00","chlorpheniramine"
"Antihistamines","Antihistamines - Alkylamines","41","10","00","No ingredient mapped"
"Antihistamines","Antihistamines - Ethanolamines","41","20","00","carbinoxamine"
"Antihistamines","Antihistamines - Ethanolamines","41","20","00","clemastine"
"Antihistamines","Antihistamines - Ethanolamines","41","20","00","diphenhydramine"
"Antihistamines","Antihistamines - Ethanolamines","41","20","00","No ingredient mapped"
"Antihistamines","Antihistamines - Ethanolamines","NE","OD","00","No ingredient mapped"
"Antihistamines","Antihistamines - Ethanolamines",,,,"No ingredient mapped"
"Antihistamines","Antihistamines - Non-Sedating","41","55","00","cetirizine"
"Antihistamines","Antihistamines - Non-Sedating","41","55","00","desloratadine"
"Antihistamines","Antihistamines - Non-Sedating","41","55","00","fexofenadine"
"Antihistamines","Antihistamines - Non-Sedating","41","55","00","levocetirizine"
"Antihistamines","Antihistamines - Non-Sedating","41","55","00","loratadine"
"Antihistamines","Antihistamines - Non-Sedating","41","55","00","No ingredient mapped"
"Antihistamines","Antihistamines - Non-Sedating",,,,"No ingredient mapped"
"Antihistamines","Antihistamines - Phenothiazines","41","40","00","promethazine"
"Antihistamines","Antihistamines - Piperidines","41","50","00","cyproheptadine"
"Antihistamines","Antihistamines - Piperidines","41","50","00","No ingredient mapped"
"Antihyperlipidemic","Adenosine Triphosphate-Citrate Lyase (ACL) Inhibitors","39","38","00","bempedoic acid"
"Antihyperlipidemic","Antihyperlipidemics - Combinations","39","99","40","ezetimibe"
"Antihyperlipidemic","Antihyperlipidemics - Combinations","39","99","40","simvastatin"
"Antihyperlipidemic","Antihyperlipidemics - Misc.","39","50","00","icosapent ethyl"
"Antihyperlipidemic","Antihyperlipidemics - Misc.","39","50","00","omega-3 acid ethyl esters (USP)"
"Antihyperlipidemic","Bile Acid Sequestrants","39","10","00","cholestyramine resin"
"Antihyperlipidemic","Bile Acid Sequestrants","39","10","00","colesevelam"
"Antihyperlipidemic","Bile Acid Sequestrants","39","10","00","colestipol"
"Antihyperlipidemic","Fibric Acid Derivatives","39","20","00","choline fenofibrate"
"Antihyperlipidemic","Fibric Acid Derivatives","39","20","00","fenofibrate"
"Antihyperlipidemic","Fibric Acid Derivatives","39","20","00","gemfibrozil"
"Antihyperlipidemic","Fibric Acid Derivatives","39","20","00","No ingredient mapped"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","00","atorvastatin"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","00","fluvastatin"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","00","lovastatin"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","99","lovastatin"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","99","niacin"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","00","No ingredient mapped"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors",,,,"No ingredient mapped"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","00","pitavastatin"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","00","pravastatin"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","00","rosuvastatin"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","00","simvastatin"
"Antihyperlipidemic","HMG CoA Reductase Inhibitors","39","40","99","simvastatin"
"Antihyperlipidemic","Intestinal Cholesterol Absorption Inhibitors","39","30","00","ezetimibe"
"Antihyperlipidemic","Intestinal Cholesterol Absorption Inhibitors","39","30","00","No ingredient mapped"
"Antihyperlipidemic","Nicotinic Acid Derivatives","39","45","00","niacin"
"Antihyperlipidemic","Proprotein Convertase Subtilisin/Kexin Type 9 Inhibitors","39","35","00","alirocumab"
"Antihyperlipidemic","Proprotein Convertase Subtilisin/Kexin Type 9 Inhibitors","39","35","00","evolocumab"
"Antihypertensive","ACE Inhibitors","36","10","00","benazepril"
"Antihypertensive","ACE Inhibitors","36","10","00","captopril"
"Antihypertensive","ACE Inhibitors","36","10","00","enalapril"
"Antihypertensive","ACE Inhibitors","36","10","00","enalaprilat"
"Antihypertensive","ACE Inhibitors","36","10","00","fosinopril"
"Antihypertensive","ACE Inhibitors","36","10","00","lisinopril"
"Antihypertensive","ACE Inhibitors","36","10","00","moexipril"
"Antihypertensive","ACE Inhibitors","36","10","00","No ingredient mapped"
"Antihypertensive","ACE Inhibitors","36","10","00","perindopril"
"Antihypertensive","ACE Inhibitors","36","10","00","quinapril"
"Antihypertensive","ACE Inhibitors","36","10","00","ramipril"
"Antihypertensive","ACE Inhibitors","36","10","00","trandolapril"
"Antihypertensive","Agents for Pheochromocytoma","36","30","00","metyrosine"
"Antihypertensive","Agents for Pheochromocytoma","36","30","00","phenoxybenzamine"
"Antihypertensive","Agents for Pheochromocytoma","36","30","00","phentolamine"
"Antihypertensive","Angiotensin II Receptor Antagonists","36","15","00","azilsartan"
"Antihypertensive","Angiotensin II Receptor Antagonists","36","15","00","candesartan"
"Antihypertensive","Angiotensin II Receptor Antagonists","36","15","00","irbesartan"
"Antihypertensive","Angiotensin II Receptor Antagonists","36","15","00","losartan"
"Antihypertensive","Angiotensin II Receptor Antagonists","36","15","00","olmesartan"
"Antihypertensive","Angiotensin II Receptor Antagonists","36","15","00","telmisartan"
"Antihypertensive","Angiotensin II Receptor Antagonists","36","15","00","valsartan"
"Antihypertensive","Antiadrenergic Antihypertensives","36","20","10","clonidine"
"Antihypertensive","Antiadrenergic Antihypertensives","36","20","20","doxazosin"
"Antihypertensive","Antiadrenergic Antihypertensives","36","20","10","guanabenz"
"Antihypertensive","Antiadrenergic Antihypertensives","36","20","10","guanfacine"
"Antihypertensive","Antiadrenergic Antihypertensives","36","20","10","methyldopa"
"Antihypertensive","Antiadrenergic Antihypertensives","36","20","10","methyldopate"
"Antihypertensive","Antiadrenergic Antihypertensives","36","20","10","No ingredient mapped"
"Antihypertensive","Antiadrenergic Antihypertensives",,,,"No ingredient mapped"
"Antihypertensive","Antiadrenergic Antihypertensives","36","20","20","prazosin"
"Antihypertensive","Antiadrenergic Antihypertensives","36","20","30","reserpine"
